datetime,exchange_code,stock_code,open,high,low,close,volume
"2025-01-01 09:15:00","NSE","APLAPOLLO","1562.3","1588.9","1562.25","1588","35675"
"2025-01-01 09:20:00","NSE","APLAPOLLO","1586.25","1588.1","1577.55","1583","18271"
"2025-01-01 09:25:00","NSE","APLAPOLLO","1583","1584","1575.85","1580.5","9218"
"2025-01-01 09:30:00","NSE","APLAPOLLO","1581","1586.7","1567","1567","12419"
"2025-01-01 09:35:00","NSE","APLAPOLLO","1568.45","1576.9","1564.55","1574.05","14515"
"2025-01-01 09:40:00","NSE","APLAPOLLO","1574.1","1576.45","1566.5","1567.85","4901"
"2025-01-01 09:45:00","NSE","APLAPOLLO","1568.25","1570.15","1566","1570.15","3416"
"2025-01-01 09:50:00","NSE","APLAPOLLO","1569.05","1570.25","1567","1568.05","5341"
"2025-01-01 09:55:00","NSE","APLAPOLLO","1567","1580.45","1566.5","1578.75","6162"
"2025-01-01 10:00:00","NSE","APLAPOLLO","1577.75","1579","1575.35","1576.15","2549"
"2025-01-01 10:05:00","NSE","APLAPOLLO","1576.15","1577.85","1574.95","1575.15","828"
"2025-01-01 10:10:00","NSE","APLAPOLLO","1575.1","1577.85","1575.1","1575.5","2356"
"2025-01-01 10:15:00","NSE","APLAPOLLO","1575.5","1576.75","1569.05","1570.2","2062"
"2025-01-01 10:20:00","NSE","APLAPOLLO","1569","1572.6","1567.5","1572.6","2586"
"2025-01-01 10:25:00","NSE","APLAPOLLO","1572.45","1574.6","1571.1","1571.15","888"
"2025-01-01 10:30:00","NSE","APLAPOLLO","1572.6","1573.9","1569","1570.6","1214"
"2025-01-01 10:35:00","NSE","APLAPOLLO","1570.6","1572","1569.5","1571.65","1182"
"2025-01-01 10:40:00","NSE","APLAPOLLO","1571.5","1573.45","1570.25","1572","678"
"2025-01-01 10:45:00","NSE","APLAPOLLO","1572","1574.3","1572","1573.05","711"
"2025-01-01 10:50:00","NSE","APLAPOLLO","1572.8","1574.15","1571.35","1572.95","1131"
"2025-01-01 10:55:00","NSE","APLAPOLLO","1573","1574.15","1571.4","1573.5","425"
"2025-01-01 11:00:00","NSE","APLAPOLLO","1573.5","1574.35","1565.9","1568.55","6846"
"2025-01-01 11:05:00","NSE","APLAPOLLO","1568.8","1569.75","1566.75","1567","1208"
"2025-01-01 11:10:00","NSE","APLAPOLLO","1568.25","1570.15","1567.05","1567.6","1467"
"2025-01-01 11:15:00","NSE","APLAPOLLO","1567.6","1569.25","1567.4","1568","279"
"2025-01-01 11:20:00","NSE","APLAPOLLO","1569","1570.6","1569","1569.05","659"
"2025-01-01 11:25:00","NSE","APLAPOLLO","1569.05","1571.45","1568","1570.45","1666"
"2025-01-01 11:30:00","NSE","APLAPOLLO","1568.55","1571.35","1568","1568.4","1296"
"2025-01-01 11:35:00","NSE","APLAPOLLO","1568.4","1570.65","1568.4","1569.55","1222"
"2025-01-01 11:40:00","NSE","APLAPOLLO","1569.55","1572.95","1569.55","1572.95","1031"
"2025-01-01 11:45:00","NSE","APLAPOLLO","1572.95","1572.95","1570","1570.9","1134"
"2025-01-01 11:50:00","NSE","APLAPOLLO","1571.1","1572.45","1570.35","1571.8","386"
"2025-01-01 11:55:00","NSE","APLAPOLLO","1571.25","1571.95","1570.05","1570.55","463"
"2025-01-01 12:00:00","NSE","APLAPOLLO","1570.55","1571.65","1569","1570.25","359"
"2025-01-01 12:05:00","NSE","APLAPOLLO","1570.2","1570.75","1568.25","1570","1366"
"2025-01-01 12:10:00","NSE","APLAPOLLO","1570","1570","1567.6","1567.6","4262"
"2025-01-01 12:15:00","NSE","APLAPOLLO","1569","1569.85","1568.25","1569","437"
"2025-01-01 12:20:00","NSE","APLAPOLLO","1568.5","1569.5","1567.5","1568.55","974"
"2025-01-01 12:25:00","NSE","APLAPOLLO","1568.55","1569.45","1568.25","1568.95","1262"
"2025-01-01 12:30:00","NSE","APLAPOLLO","1568.3","1570.25","1568","1569","1682"
"2025-01-01 12:35:00","NSE","APLAPOLLO","1569","1570","1568.3","1568.3","1079"
"2025-01-01 12:40:00","NSE","APLAPOLLO","1568.3","1570.05","1568.25","1568.55","771"
"2025-01-01 12:45:00","NSE","APLAPOLLO","1569","1570.5","1568.45","1569.65","921"
"2025-01-01 12:50:00","NSE","APLAPOLLO","1569.65","1573.45","1569.55","1572.1","2885"
"2025-01-01 12:55:00","NSE","APLAPOLLO","1572.4","1577.9","1572.2","1575.4","3408"
"2025-01-01 13:00:00","NSE","APLAPOLLO","1575.2","1579.95","1575.2","1578.75","3862"
"2025-01-01 13:05:00","NSE","APLAPOLLO","1578.75","1588.55","1577.2","1581.9","41931"
"2025-01-01 13:10:00","NSE","APLAPOLLO","1581.2","1588.2","1573.05","1587","35430"
"2025-01-01 13:15:00","NSE","APLAPOLLO","1587","1596.9","1581.05","1581.1","50902"
"2025-01-01 13:20:00","NSE","APLAPOLLO","1581.1","1582.65","1572.35","1576.2","12545"
